id_filename,decision_sign,name,party,legal area,entscheid
1000,5A_449/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
100,7B_245/2026,Abrecht,SP,Strafrecht,gutgeheissen
101,6B_975/2025,Muschietti,FDP,Strafrecht,teilweise gutgeheissen
102,"6B_845/2025, 6B_846/2025",Muschietti,FDP,Strafrecht,gutgeheissen
103,7B_155/2026,Abrecht,SP,Strafrecht,teilweise gutgeheissen
104,7B_49/2026,Abrecht,SP,Strafrecht,abgewiesen
105,6B_424/2026,Muschietti,FDP,Strafrecht,nicht eingetreten
106,6F_7/2026,Muschietti,FDP,AndererBereich,nicht eingetreten
108,5A_596/2026,Bovey,FDP,Zivilrecht,abgewiesen
109,4A_283/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
10,5A_564/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
110,4A_151/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
111,4A_195/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
112,4A_227/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
113,4D_73/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
114,1C_128/2026,Haag,GLP,Öffentliches Recht,abgewiesen
115,7B_612/2024,Abrecht,SP,Strafrecht,abgewiesen
116,5A_737/2025,Bovey,FDP,Zivilrecht,abgewiesen
118,9C_498/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
119,7B_1326/2024,Abrecht,SP,Strafrecht,abgewiesen
11,5A_505/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
120,7B_774/2026,Abrecht,SP,Strafrecht,nicht eingetreten
121,8C_343/2025,Viscione,SVP,Öffentliches Recht,teilweise gutgeheissen
122,9C_374/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
123,5A_683/2025,Bovey,FDP,Zivilrecht,gutgeheissen
124,5F_19/2026,Bovey,FDP,AndererBereich,abgewiesen
125,8C_360/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
126,8C_361/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
127,8C_363/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
128,9C_630/2025,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
12,5A_508/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
130,8C_338/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
131,5A_121/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
132,5A_129/2026,Bovey,FDP,Zivilrecht,abgewiesen
133,5A_440/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
135,1C_356/2026,Haag,GLP,Öffentliches Recht,nicht eingetreten
136,9C_532/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
137,5A_561/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
138,4D_54/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
139,4D_56/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
13,6B_432/2025,Muschietti,FDP,Strafrecht,gutgeheissen
140,4D_58/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
141,4D_60/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
142,4D_35/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
143,4D_26/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
144,4D_38/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
145,4D_43/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
148,4D_74/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,abgeschrieben
149,2C_142/2026,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
14,7B_707/2026,Abrecht,SP,Strafrecht,teilweise gutgeheissen
150,8C_140/2026,Viscione,SVP,Öffentliches Recht,gutgeheissen
152,4A_285/2026,Kiss,FDP,Zivilrecht,nicht eingetreten
153,1C_722/2025,Kneubühler,SP,Öffentliches Recht,abgewiesen
154,4A_206/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
155,4D_61/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
156,9C_208/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
157,7B_926/2025,Abrecht,SP,Strafrecht,abgewiesen
158,9C_362/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
159,1C_330/2026,Haag,GLP,Öffentliches Recht,nicht eingetreten
15,4A_157/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
160,1C_362/2025,Haag,GLP,Öffentliches Recht,abgewiesen
161,7B_110/2025,Abrecht,SP,Strafrecht,teilweise gutgeheissen
162,7B_647/2026,Abrecht,SP,Strafrecht,nicht eingetreten
163,4A_289/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
164,2C_337/2026,Donzallaz,parteilos (ex SVP),Öffentliches Recht,nicht eingetreten
165,8C_490/2024,Viscione,SVP,Öffentliches Recht,abgewiesen
166,8C_675/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
168,9C_310/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
169,9C_600/2025,Moser-Szeless,SVP,Öffentliches Recht,teilweise gutgeheissen
16,5A_1078/2025,Bovey,FDP,Zivilrecht,abgewiesen
170,8C_113/2026,Viscione,SVP,Öffentliches Recht,abgewiesen
171,8C_676/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
172,9C_280/2026,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
173,8C_397/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
174,4A_528/2025,Hurni,GLP,Zivilrecht,abgewiesen
175,1C_146/2025,Haag,GLP,Öffentliches Recht,gutgeheissen
176,6B_807/2025,Muschietti,FDP,Strafrecht,gutgeheissen
177,8C_535/2025,Viscione,SVP,Öffentliches Recht,teilweise gutgeheissen
178,4A_513/2025,Hurni,GLP,Zivilrecht,abgewiesen
179,5A_842/2025,Bovey,FDP,Zivilrecht,abgewiesen
180,7B_1111/2025,Abrecht,SP,Strafrecht,abgewiesen
181,4A_479/2025,Hurni,GLP,Zivilrecht,abgewiesen
183,6B_359/2024,Muschietti,FDP,Strafrecht,teilweise gutgeheissen
184,6B_870/2025,Muschietti,FDP,Strafrecht,abgewiesen
185,5A_183/2026,Bovey,FDP,Zivilrecht,gutgeheissen
186,6B_155/2026,Muschietti,FDP,Strafrecht,abgewiesen
187,6B_51/2026,Muschietti,FDP,Strafrecht,abgewiesen
188,8C_527/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
189,6B_459/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
18,6B_720/2025,Muschietti,FDP,Strafrecht,abgewiesen
192,9C_366/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
193,"9C_533/2024, 9C_540/2024",Moser-Szeless,SVP,Öffentliches Recht,gutgeheissen
194,6B_275/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
195,6B_200/2026,Muschietti,FDP,Strafrecht,gutgeheissen
196,6B_214/2026,Muschietti,FDP,Strafrecht,abgewiesen
198,7B_118/2026,Abrecht,SP,Strafrecht,teilweise gutgeheissen
19,6B_168/2026,Muschietti,FDP,Strafrecht,abgewiesen
1,1C_85/2026,Haag,GLP,Öffentliches Recht,abgewiesen
200,7B_650/2026,Abrecht,SP,Strafrecht,gutgeheissen
201,8C_170/2026,Viscione,SVP,Öffentliches Recht,teilweise gutgeheissen
202,8C_234/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
203,8C_235/2026,Viscione,SVP,Öffentliches Recht,gutgeheissen
204,8C_365/2025,Viscione,SVP,Öffentliches Recht,gutgeheissen
205,5A_545/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
206,7B_588/2026,Abrecht,SP,Strafrecht,gutgeheissen
207,7B_708/2026,Abrecht,SP,Strafrecht,gutgeheissen
209,4A_167/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
20,6B_945/2025,Muschietti,FDP,Strafrecht,abgewiesen
210,5A_548/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
211,4A_189/2026,Hurni,GLP,Zivilrecht,abgeschrieben
212,5A_585/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
213,4A_205/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
214,1G_1/2026,Haag,GLP,AndererBereich,abgewiesen
215,2C_212/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
216,5A_1008/2025,Bovey,FDP,Zivilrecht,abgewiesen
217,5A_1105/2025,Bovey,FDP,Zivilrecht,abgewiesen
218,5A_140/2026,Bovey,FDP,Zivilrecht,abgewiesen
21,7B_1279/2025,Abrecht,SP,Strafrecht,abgewiesen
220,8C_701/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
221,4A_156/2025,Hurni,GLP,Zivilrecht,gutgeheissen
222,7B_1318/2024,Abrecht,SP,Strafrecht,abgewiesen
223,7B_78/2025,Abrecht,SP,Strafrecht,nicht eingetreten
224,9C_697/2024,Moser-Szeless,SVP,Öffentliches Recht,gutgeheissen
225,6B_343/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
226,9C_213/2026,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
227,6B_198/2026,Muschietti,FDP,Strafrecht,teilweise gutgeheissen
228,9C_547/2025,Moser-Szeless,SVP,Öffentliches Recht,teilweise gutgeheissen
229,9C_333/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
22,2C_356/2026,Donzallaz,parteilos (ex SVP),Öffentliches Recht,nicht eingetreten
230,9C_652/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
231,"1C_209/2026, 1C_240/2026, 1C_241/2026",Haag,GLP,Öffentliches Recht,nicht eingetreten
232,5A_422/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
233,5A_323/2026,Bovey,FDP,Zivilrecht,abgewiesen
234,9C_538/2024,Moser-Szeless,SVP,Öffentliches Recht,teilweise gutgeheissen
235,7B_1105/2025,Abrecht,SP,Strafrecht,nicht eingetreten
236,9F_10/2026,Moser-Szeless,SVP,AndererBereich,nicht eingetreten
237,5A_446/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
238,5A_991/2025,Bovey,FDP,Zivilrecht,abgeschrieben
239,6B_791/2025,Muschietti,FDP,Strafrecht,teilweise gutgeheissen
23,5A_1120/2025,Bovey,FDP,Zivilrecht,abgewiesen
240,7B_665/2026,Abrecht,SP,Strafrecht,nicht eingetreten
241,9C_300/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
242,9F_14/2026,Moser-Szeless,SVP,AndererBereich,nicht eingetreten
243,7B_477/2026,Abrecht,SP,Strafrecht,nicht eingetreten
244,7B_560/2026,Abrecht,SP,Strafrecht,nicht eingetreten
245,5A_543/2026,Bovey,FDP,Zivilrecht,abgewiesen
246,5A_544/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
247,5A_547/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
248,5A_549/2026,Bovey,FDP,Zivilrecht,abgewiesen
249,5A_558/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
24,6B_323/2026,Muschietti,FDP,Strafrecht,nicht eingetreten
250,9D_26/2025,Moser-Szeless,SVP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
251,5A_541/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
252,5F_25/2026,Bovey,FDP,AndererBereich,nicht eingetreten
253,5A_395/2025,Bovey,FDP,Zivilrecht,abgewiesen
254,5A_517/2026,Bovey,FDP,Zivilrecht,abgeschrieben
255,5A_556/2026,Bovey,FDP,Zivilrecht,abgewiesen
256,5A_525/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
257,5A_557/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
258,5A_911/2025,Bovey,FDP,Zivilrecht,abgewiesen
259,4A_244/2025,Hurni,GLP,Zivilrecht,abgewiesen
25,5A_234/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
260,4A_226/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
261,8C_571/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
262,6B_313/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
263,7B_264/2026,Abrecht,SP,Strafrecht,nicht eingetreten
264,8C_672/2025,Viscione,SVP,Öffentliches Recht,gutgeheissen
265,"9C_280/2025, 9C_286/2025",Moser-Szeless,SVP,Öffentliches Recht,gutgeheissen
266,4A_222/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
268,2F_10/2026,Aubry Girardin,Grüne,AndererBereich,nicht eingetreten
269,6B_281/2026,Muschietti,FDP,Strafrecht,abgewiesen
26,5A_841/2025,Bovey,FDP,Zivilrecht,abgewiesen
270,"5A_1125/2025, 5A_3/2026",Bovey,FDP,Zivilrecht,abgewiesen
271,4A_268/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
272,6B_79/2026,Muschietti,FDP,Strafrecht,teilweise gutgeheissen
273,6B_207/2026,von Felten,Die Mitte,Strafrecht,abgewiesen
274,4A_280/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
275,7B_330/2026,Abrecht,SP,Strafrecht,abgewiesen
277,8C_354/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
278,9C_259/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
279,6B_13/2026,Muschietti,FDP,Strafrecht,gutgeheissen
27,1C_331/2026,Haag,GLP,Öffentliches Recht,nicht eingetreten
280,7B_1021/2024,Abrecht,SP,Strafrecht,nicht eingetreten
281,8C_690/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
283,5A_12/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
284,1C_221/2024,Haag,GLP,Öffentliches Recht,abgewiesen
285,"4A_285/2025,",Hurni,GLP,Zivilrecht,abgewiesen
286,4A_387/2025,Hurni,GLP,Zivilrecht,nicht eingetreten
287,6B_591/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
288,2C_48/2026,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
289,7B_249/2026,Abrecht,SP,Strafrecht,abgewiesen
28,6B_497/2025,Muschietti,FDP,Strafrecht,abgewiesen
290,6B_711/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
291,6F_4/2026,von Felten,Die Mitte,AndererBereich,abgewiesen
292,6B_401/2025,Muschietti,FDP,Strafrecht,gutgeheissen
293,7B_1108/2025,Abrecht,SP,Strafrecht,abgewiesen
294,7B_356/2026,Abrecht,SP,Strafrecht,abgewiesen
295,6B_946/2025,Muschietti,FDP,Strafrecht,abgewiesen
296,6F_2/2026,von Felten,Die Mitte,AndererBereich,abgewiesen
297,6B_181/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
298,6B_62/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
299,6B_709/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
29,5A_1070/2025,Bovey,FDP,Zivilrecht,abgeschrieben
2,6B_350/2026,von Felten,Die Mitte,Strafrecht,abgewiesen
300,6B_777/2025,Muschietti,FDP,Strafrecht,abgewiesen
301,6B_886/2025,Muschietti,FDP,Strafrecht,abgewiesen
302,6B_820/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
303,2C_727/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
304,8C_368/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
305,5A_1091/2025,Bovey,FDP,Zivilrecht,abgewiesen
306,6B_118/2026,Muschietti,FDP,Strafrecht,abgewiesen
307,6B_775/2025,Muschietti,FDP,Strafrecht,abgewiesen
308,6B_966/2025,Muschietti,FDP,Strafrecht,teilweise gutgeheissen
309,7B_1029/2024,Abrecht,SP,Strafrecht,gutgeheissen
30,5A_124/2026,Bovey,FDP,Zivilrecht,abgewiesen
310,7B_122/2026,Abrecht,SP,Strafrecht,nicht eingetreten
311,7B_20/2026,Abrecht,SP,Strafrecht,abgewiesen
312,7B_4/2026,Abrecht,SP,Strafrecht,nicht eingetreten
314,"5A_483/2025, 5A_495/2025",Bovey,FDP,Zivilrecht,teilweise gutgeheissen
315,5A_932/2025,Bovey,FDP,Zivilrecht,teilweise gutgeheissen
316,6B_357/2026,von Felten,Die Mitte,Strafrecht,nicht eingetreten
317,9C_364/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
318,5A_526/2026,Bovey,FDP,Zivilrecht,abgewiesen
319,8C_111/2026,Viscione,SVP,Öffentliches Recht,gutgeheissen
31,5A_338/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
320,2C_645/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
321,9C_111/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
322,5A_185/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
323,5A_201/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
324,5A_270/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
325,5A_538/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
326,5A_195/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
327,5A_233/2026,Bovey,FDP,Zivilrecht,abgewiesen
328,6B_160/2026,Muschietti,FDP,Strafrecht,abgewiesen
329,6B_162/2026,Muschietti,FDP,Strafrecht,abgewiesen
32,5A_450/2026,Bovey,FDP,Zivilrecht,abgeschrieben
330,7B_316/2024,Koch,SP,Strafrecht,abgewiesen
331,1C_87/2026,Kneubühler,SP,Öffentliches Recht,gutgeheissen
332,8C_309/2026,Viscione,SVP,Öffentliches Recht,abgeschrieben
333,9C_375/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
334,1C_4/2026,Müller,SVP,Öffentliches Recht,abgewiesen
335,4A_30/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
336,9C_156/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
337,1C_64/2026,Müller,SVP,Öffentliches Recht,abgeschrieben
338,9C_639/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
339,4A_194/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
33,2C_363/2026,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
340,7B_1393/2024,Abrecht,SP,Strafrecht,abgewiesen
343,8C_344/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
344,4D_46/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
345,6B_744/2025,von Felten,Die Mitte,Strafrecht,abgewiesen
346,6B_92/2026,Muschietti,FDP,Strafrecht,gutgeheissen
347,2C_534/2025,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
348,5A_466/2026,Bovey,FDP,Zivilrecht,abgewiesen
349,6B_293/2025,Muschietti,FDP,Strafrecht,teilweise gutgeheissen
34,5A_481/2026,Bovey,FDP,Zivilrecht,teilweise gutgeheissen
350,6B_80/2026,Muschietti,FDP,Strafrecht,abgewiesen
351,4A_170/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
352,5A_481/2024,Bovey,FDP,Zivilrecht,abgewiesen
353,7B_413/2026,Abrecht,SP,Strafrecht,nicht eingetreten
354,8C_272/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
355,8C_358/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
356,7B_397/2025,Abrecht,SP,Strafrecht,gutgeheissen
358,5A_511/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
359,5A_514/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
35,5A_546/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
360,5A_518/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
361,5A_492/2026,Bovey,FDP,Zivilrecht,abgewiesen
362,5A_498/2026,Bovey,FDP,Zivilrecht,abgewiesen
363,5A_500/2026,Bovey,FDP,Zivilrecht,abgewiesen
364,5A_507/2026,Bovey,FDP,Zivilrecht,abgewiesen
365,5F_21/2026,Bovey,FDP,AndererBereich,abgewiesen
366,5F_22/2026,Bovey,FDP,AndererBereich,abgewiesen
367,5F_23/2026,Bovey,FDP,AndererBereich,abgewiesen
368,5A_581/2025,Bovey,FDP,Zivilrecht,gutgeheissen
369,8C_359/2026,Viscione,SVP,Öffentliches Recht,abgeschrieben
36,5A_604/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
370,9C_374/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
371,7B_641/2026,Abrecht,SP,Strafrecht,gutgeheissen
372,4A_562/2025,Hurni,GLP,Zivilrecht,gutgeheissen
373,1C_401/2024,Haag,GLP,Öffentliches Recht,abgewiesen
374,4A_169/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
375,4D_42/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
376,1C_105/2026,Kneubühler,SP,Öffentliches Recht,abgewiesen
377,8C_563/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
378,8C_526/2025,Viscione,SVP,Öffentliches Recht,teilweise gutgeheissen
379,1C_106/2026,Müller,SVP,Öffentliches Recht,gutgeheissen
37,5A_589/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
380,2D_3/2026,Aubry Girardin,Grüne,Subsidiäre Verfassungsbeschwerde,abgewiesen
382,6B_142/2026,Muschietti,FDP,Strafrecht,abgewiesen
383,9C_249/2026,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
384,2C_111/2026,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
385,2C_663/2025,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
386,5A_246/2025,Bovey,FDP,Zivilrecht,gutgeheissen
387,6B_111/2026,Muschietti,FDP,Strafrecht,abgewiesen
388,5A_50/2026,Bovey,FDP,Zivilrecht,teilweise gutgeheissen
389,5A_59/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
38,7B_779/2026,Abrecht,SP,Strafrecht,abgewiesen
390,5A_705/2025,Bovey,FDP,Zivilrecht,gutgeheissen
391,9C_255/2026,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
392,9C_683/2024,Moser-Szeless,SVP,Öffentliches Recht,gutgeheissen
393,5A_521/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
394,2D_10/2026,Donzallaz,parteilos (ex SVP),Subsidiäre Verfassungsbeschwerde,nicht eingetreten
395,5A_678/2025,Bovey,FDP,Zivilrecht,nicht eingetreten
396,1C_329/2026,Haag,GLP,Öffentliches Recht,nicht eingetreten
397,8C_559/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
398,9F_15/2026,Moser-Szeless,SVP,AndererBereich,abgewiesen
399,1C_285/2026,Haag,GLP,Öffentliches Recht,abgeschrieben
39,2C_632/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
3,6B_946/2024,Muschietti,FDP,Strafrecht,abgewiesen
400,5A_1065/2025,Bovey,FDP,Zivilrecht,nicht eingetreten
401,5A_187/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
402,5A_451/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
403,7B_592/2026,Abrecht,SP,Strafrecht,abgeschrieben
404,6B_826/2024,Muschietti,FDP,Strafrecht,abgewiesen
405,2C_724/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgeschrieben
406,2C_498/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
407,2C_660/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
408,2C_88/2026,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
409,6B_988/2025,Muschietti,FDP,Strafrecht,gutgeheissen
40,2C_634/2025,Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
410,7B_362/2026,Abrecht,SP,Strafrecht,nicht eingetreten
414,4A_153/2026,Hurni,GLP,Zivilrecht,abgewiesen
415,7B_390/2026,Abrecht,SP,Strafrecht,nicht eingetreten
416,7B_629/2024,Abrecht,SP,Strafrecht,abgewiesen
417,1C_644/2025,Müller,SVP,Öffentliches Recht,abgewiesen
418,7B_1362/2025,Abrecht,SP,Strafrecht,nicht eingetreten
419,7B_106/2025,Abrecht,SP,Strafrecht,abgewiesen
41,4A_654/2025,Hurni,GLP,Zivilrecht,abgewiesen
420,8C_700/2025,Viscione,SVP,Öffentliches Recht,abgewiesen
421,"7B_262/2026, 7B_296/2026",Abrecht,SP,Strafrecht,gutgeheissen
422,8C_324/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
423,8C_325/2026,Viscione,SVP,Öffentliches Recht,nicht eingetreten
424,9C_694/2025,Moser-Szeless,SVP,Öffentliches Recht,abgewiesen
425,5A_253/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
426,5A_510/2026,Bovey,FDP,Zivilrecht,nicht eingetreten
427,7B_629/2026,Abrecht,SP,Strafrecht,nicht eingetreten
428,2C_299/2026,Donzallaz,parteilos (ex SVP),Öffentliches Recht,nicht eingetreten
429,2C_344/2026,Donzallaz,parteilos (ex SVP),Öffentliches Recht,nicht eingetreten
42,"2C_31/2025, 2C_34/2025",Aubry Girardin,Grüne,Öffentliches Recht,abgewiesen
430,4D_41/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
431,4D_57/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
432,4D_81/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
433,4D_83/2026,Hurni,GLP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
434,4A_164/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
435,4A_257/2025,Hurni,GLP,Zivilrecht,abgewiesen
436,8C_159/2026,Viscione,SVP,Öffentliches Recht,gutgeheissen
437,7B_134/2025,Abrecht,SP,Strafrecht,gutgeheissen
439,7B_734/2025,Abrecht,SP,Strafrecht,gutgeheissen
43,1C_730/2025,Kneubühler,SP,Öffentliches Recht,gutgeheissen
440,7F_45/2025,Abrecht,SP,AndererBereich,nicht eingetreten
441,7B_261/2026,Abrecht,SP,Strafrecht,gutgeheissen
442,1C_458/2025,Haag,GLP,Öffentliches Recht,abgewiesen
443,1C_538/2025,Kneubühler,SP,Öffentliches Recht,abgewiesen
444,7B_1291/2025,Abrecht,SP,Strafrecht,nicht eingetreten
445,7B_683/2025,Abrecht,SP,Strafrecht,abgewiesen
446,2C_191/2026,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
447,2C_313/2026,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
448,7B_351/2024,Abrecht,SP,Strafrecht,gutgeheissen
44,2C_603/2025,Aubry Girardin,Grüne,Öffentliches Recht,teilweise gutgeheissen
450,5D_19/2026,Bovey,FDP,Subsidiäre Verfassungsbeschwerde,nicht eingetreten
451,2C_325/2026,Aubry Girardin,Grüne,Öffentliches Recht,nicht eingetreten
452,7B_442/2026,Abrecht,SP,Strafrecht,nicht eingetreten
453,9C_331/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
454,4A_243/2026,Hurni,GLP,Zivilrecht,nicht eingetreten
457,8C_334/2026,Viscione,SVP,Öffentliches Recht,abgeschrieben
458,9C_343/2026,Moser-Szeless,SVP,Öffentliches Recht,nicht eingetreten
459,7B_651/2026,Abrecht,SP,Strafrecht,gutgeheissen
45,1C_100/2026,Müller,SVP,Öffentliches Recht,gutgeheissen
462,"4A_571/2025, 4A_575/2025",Hurni,GLP,Zivilrecht,abgewiesen
464,5A_506/2025,Bovey,FDP,Zivilrecht,abgewiesen
